id,AuthorName,date,PERMNO,TICKER,company
617,TrinityResearch,10-Sep-14,12699,VNET,21VIANET GROUP INC
623,The GeoTeam,18-Sep-14,12699,VNET,21VIANET GROUP INC
611,The GeoTeam,27-Aug-14,14523,XXII,22ND CENTURY GROUP INC
1109,The Street Sweeper,5-Oct-16,14523,XXII,22nd Century Group Inc
1359,Fuzzy Panda,2-Feb-18,14523,XXII,22nd Century Group Inc
854,Citron Research,12-Oct-15,14554,TWOU,2U Inc
1126,Lakewood Capital Manage,28-Oct-16,14554,TWOU,2U Inc
1433,Spruce Point Capital Ma,19-Jul-18,14554,TWOU,2U Inc
358,Citron Research,14-Feb-13,78664,DDD,3 D SYSTEMS CORP DEL
473,Dialectic Capital,20-Nov-13,78664,DDD,3 D SYSTEMS CORP DEL
481,Whitney Tilson,3-Dec-13,78664,DDD,3 D SYSTEMS CORP DEL
1542,Glenview Capital Manage,6-May-19,22592,MMM,3M Company
615,Muddy Waters Research,9-Sep-14,14280,WBAI,500 COM LTD
727,The GeoTeam,1-Apr-15,14280,WBAI,500 COM LTD
1660,Grizzly Research LLC,13-Feb-20,14209,WUBA,58.com Inc
706,Bleecker Street Researc,3-Mar-15,14945,AAC,A A C HOLDINGS INC
206,Prescience Investment G,17-Jun-11,92519,APWR,A POWER ENERGY GENERATION SYS L
355,Prescience Investment G,31-Jan-13,13255,AVG,A V G TECHNOLOGIES N V
797,Quintessential Capital,21-Jul-15,14945,AACH,AAC Holdings Inc
1432,Citron Research,19-Jul-18,13721,ABBV,AbbVie Inc.
1149,Mako Research,11-Dec-16,87656,ABEO,"Abeona Therapeutics, Inc"
1368,Richard Pearson,15-Feb-18,87656,ABEO,"Abeona Therapeutics, Inc"
1579,Mako Research,31-Jul-19,87656,ABEO,"Abeona Therapeutics, Inc"
1100,Long-Short Value,23-Sep-16,16051,ACIA,Acacia Communications Inc
1177,Lakewood Capital Manage,24-Jan-17,16051,ACIA,Acacia Communications Inc
1461,Marcus Aurelius Value,11-Oct-18,13105,ACHC,Acadia Healthcare Company Inc.
1430,FFJ,9-Jul-18,90177,ACAD,ACADIA Pharmaceuticals Inc
638,The Street Sweeper,14-Oct-14,84184,AXDX,ACCELERATE DIAGNOSTICS INC
700,Shareholder Watchdog,18-Feb-15,84184,AXDX,ACCELERATE DIAGNOSTICS INC
714,Citron Research,11-Mar-15,84184,AXDX,ACCELERATE DIAGNOSTICS INC
710,Citron Research,9-Mar-15,84184,AXDX,Accelerate Diagnostics Inc.
1602,White Diamond Research,16-Sep-19,84184,AXDX,Accelerate Diagnostics Inc.
1207,Alpha Exposure,15-Mar-17,14530,AKAO,Achaogen Inc
1228,Art Doyle,21-Apr-17,15775,ACRS,Aclaris Therapeutic Inc
1229,Art Doyle,25-Apr-17,15775,ACRS,Aclaris Therapeutics Inc
1754,J Capital Research Limi,8-Oct-20,17045,ACMR,ACM Research Inc
698,Hayman Capital Manageme,10-Feb-15,91086,ACOR,ACORDA THERAPEUTICS INC
336,GeoInvesting (FG Alpha,6-Dec-12,13331,AQ1,Acquity Group Ltd
323,Prescience Point,31-Oct-12,12719,ACTV,ACTIVE NETWORK INC
1004,The Street Sweeper,4-May-16,82163,ADMP,Adamis Pharmaceuticals Corporati
1332,Art Doyle,30-Nov-17,15361,ADAP,Adaptimmune Therapeutics Plc
843,Long-Short Value,25-Sep-15,14713,ADPTQ,Adeptus Health Inc
941,Lakewood Capital Manage,8-Feb-16,14713,ADPTQ,Adeptus Health Inc
193,Kerrisdale Capital Mana,5-May-11,92324,ABAT,ADVANCED BATTERY TECHNOLS INC
1007,Lakewood Capital Manage,10-May-16,14759,WMS,Advanced Drainage Systems Inc
586,The Street Sweeper,11-Jul-14,90400,ADES,ADVANCED EMISSIONS SOLUTIONS IN
1374,Viceroy Research,13-Mar-18,61241,AMD,Advanced Micro Devices Inc.
995,Marc Cohodes,29-Apr-16,15418,CXRXF,Advanz Pharma Corp Ltd.
1106,Lambda Research,4-Oct-16,15418,CXRXF,Advanz Pharma Corp Ltd.
1111,Krensavage Asset Manage,7-Oct-16,15418,CXRXF,Advanz Pharma Corp Ltd.
1172,Raging Capital Manageme,16-Jan-17,15418,CXRXF,Advanz Pharma Corp Ltd.
676,Richard Pearson,21-Jan-15,14237,ADXS,ADVAXIS INC
1072,Spruce Point Capital Ma,16-Aug-16,91975,ACM,AECOM
530,The GeoTeam,28-Mar-14,12347,AEGR,AEGERION PHARMACEUTICALS INC
825,Hayman Capital Manageme,28-Aug-15,12347,AEGR,AEGERION PHARMACEUTICALS INC
466,Matt Berry,11-Nov-13,12347,AEGR,Aegerion Pharmaceuticals Inc.
598,Richard Pearson,11-Aug-14,14689,AMTX,AEMETIS INC
1566,Mako Research,15-Jul-19,14238,AERI,"Aerie Pharmaceuticals, Inc."
1435,GlassHouse Research,19-Jul-18,20765,AJRD,Aerojet Rocketdyne Holdings Inc
1529,Spruce Point Capital Ma,9-Apr-19,20765,AJRD,Aerojet Rocketdyne Holdings Inc
697,White Diamond Research,10-Feb-15,89399,AROPQ,Aeropostale Inc
1323,Spruce Point Capital Ma,8-Nov-17,91733,AVAV,AeroVironment Inc.
1415,Marcus Aurelius Value,17-May-18,91733,AVAV,AeroVironment Inc.
439,Alpha Exposure,28-Aug-13,91657,AFFY,"Affymax, Inc."
1632,Lombard Odier Investmen,14-Nov-19,28222,APD,Air Products and Chemicals Inc.
1102,The Street Sweeper,26-Sep-16,16247,AIRG,Airgain Inc
749,Richard Pearson,28-Apr-15,92427,AMCN,AIRMEDIA GROUP INC
1690,Quintessential Capital,20-Apr-20,18906,SONG,Akazoo SA
1699,Biotech Research Partne,12-May-20,14531,AKBA,Akebia Therapeutics Inc
1665,Night Market Research,21-Feb-20,17326,KERN,Akerna Corp
1221,The Street Sweeper,11-Apr-17,16625,AKTS,Akoustis Technologies Inc
1274,Mako Research,9-Aug-17,16625,AKTS,Akoustis Technologies Inc
1627,Mako Research,31-Oct-19,16625,AKTS,Akoustis Technologies Inc
837,John Hempton,16-Sep-15,14888,BABA,ALIBABA GROUP HOLDING LTD
881,Kynikos Associates,6-Nov-15,14888,BABA,ALIBABA GROUP HOLDING LTD
981,J Capital Research Limi,13-Apr-16,14888,BABA,Alibaba.com Limited
1685,Spruce Point Capital Ma,9-Apr-20,88860,ALGN,Align Technology Inc.
1643,Seligman Investments,18-Dec-19,17948,ALLK,Allakos Inc
1668,Muddy Waters Research,26-Feb-20,17948,ALLK,Allakos Inc
1388,Quoth the Raven,17-Apr-18,91659,ALGT,Allegiant Travel Company
1074,Citron Research,19-Aug-16,89002,ADS,Alliance Data Systems Corporatio
368,John Hempton,12-Mar-13,87198,ARLP,ALLIANCE RESOURCE PARTNERS
983,The Street Sweeper,19-Apr-16,91038,AMM.T,"Almaden Minerals, Ltd."
363,Richard Pearson,25-Feb-13,90178,ALNY,ALNYLAM PHARMACEUTICALS INC
1653,White Diamond Research,29-Jan-20,91348,ATEC,Alphatec Holdings Inc.
522,Glaucus Research,19-Mar-14,14127,AAMC,ALTISOURCE ASSET MANAGEMENT COR
380,Quoth the Raven,19-Apr-13,79122,AMRN,Amarin Corporation PLC
29,Pershing Square,23-May-07,76757,ABK,AMBAC FINANCIAL GROUP INC
39,Whitney Tilson,7-Feb-08,76757,ABK,AMBAC FINANCIAL GROUP INC
435,Prescience Investment G,26-Aug-13,13634,AMBA,AMBARELLA INC
789,Citron Research,19-Jun-15,13634,AMBA,AMBARELLA INC
1132,Real Talk Investments,10-Nov-16,14499,AMBR,Amber Road Inc
1675,Spruce Point Capital Ma,10-Mar-20,18724,AMCR,Amcor PLC
1506,Spruce Point Capital Ma,23-Jan-19,86144,DOX,Amdocs Limited
56,Citron Research,12-Aug-08,80795,AMED,AMEDISYS INC
90,Citron Research,15-Oct-09,80795,AMED,AMEDISYS INC
1540,Citron Research,2-May-19,80795,AMED,Amedisys Inc
1009,Hoplite Capital Managem,12-May-16,21020,AAL,American Airlines Group Inc.
906,FultonView Research,9-Dec-15,85271,ACAS,AMERICAN CAPITAL LTD
910,The GeoTeam,10-Dec-15,85271,ACAS,AMERICAN CAPITAL LTD
82,Asensio,5-Aug-09,90780,AOBI,American Oriental Bioengineering
1265,Richard Pearson,10-Jul-17,16024,ARA,American Renal Associates Holdin
47,Citron Research,12-Jun-08,77175,AMSC,AMERICAN SUPERCONDUCTOR CORP
55,Citron Research,6-Aug-08,77175,AMSC,AMERICAN SUPERCONDUCTOR CORP
102,Citron Research,16-Mar-10,77175,AMSC,AMERICAN SUPERCONDUCTOR CORP
46,Citron Research,13-May-08,77175,AMSC,American Superconductor Corporat
933,The Street Sweeper,20-Jan-16,77175,AMSC,American Superconductor Corporat
1528,White Diamond Research,25-Mar-19,77175,AMSC,American Superconductor Corporat
421,Muddy Waters Research,17-Jul-13,86111,AMT,AMERICAN TOWER CORP NEW
1455,Hindenburg Research,1-Oct-18,16545,USA.T,Americas Gold and Silver Corpora
655,Spruce Point Capital Ma,13-Nov-14,85257,AME,AMETEK Inc
821,Hayman Capital Manageme,22-Aug-15,14008,AMGN,AMGEN INC
672,The Street Sweeper,13-Jan-15,13631,ANFI,AMIRA NATURE FOODS LTD
692,Prescience Point,9-Feb-15,13631,ANFI,AMIRA NATURE FOODS LTD
263,Martin Shkreli,7-Jan-12,12789,AMPE,AMPIO PHARMACEUTICALS INC
402,Greenwich Research Grou,6-Jun-13,12789,AMPE,AMPIO PHARMACEUTICALS INC
685,Alpha Exposure,27-Jan-15,12789,AMPE,AMPIO PHARMACEUTICALS INC
1351,White Diamond Research,9-Jan-18,12789,AMPE,Ampio Pharmaceuticals Inc.
1370,Night Market Research,22-Feb-18,12789,AMPE,Ampio Pharmaceuticals Inc.
841,Richard Pearson,24-Sep-15,15599,BETR,AMPLIFY SNACK BRANDS INC
923,Long-Short Value,5-Jan-16,15599,BETR,Amplify Snack Brands Inc
487,The GeoTeam,12-Dec-13,91603,AFSI,AMTRUST FINANCIAL SERVICES INC
513,Gotham Investing,26-Feb-14,91603,AFSI,AMTRUST FINANCIAL SERVICES INC
668,Alistair Capital Manage,19-Dec-14,91603,AFSI,AMTRUST FINANCIAL SERVICES INC
1210,GeoInvesting (FG Alpha,20-Mar-17,91603,AFSI,AmTrust Financial Services Inc.
516,The Street Sweeper,7-Mar-14,12307,AMRS,AMYRIS INC
819,Hayman Capital Manageme,20-Aug-15,12392,ANAC,ANACOR PHARMACEUTICALS INC
918,Melissa Davis,30-Dec-15,15776,AVXL,ANAVEX LIFE SCIENCES CORP
1000,GeoInvesting (FG Alpha,2-May-16,15776,AVXL,Anavex Life Sciences Corp
1067,Aristides Capital,12-Aug-16,15776,AVXL,Anavex Life Sciences Corp
386,Citron Research,1-May-13,13106,ANGI,ANGIES LIST INC
422,Xuhua Zhou,18-Jul-13,13106,ANGI,ANGIES LIST INC
324,Infitialis,9-Nov-12,13285,BNNY,ANNIES INC
712,The Street Sweeper,9-Mar-15,93300,ANTH,ANTHERA PHARMACEUTICALS INC
1549,J Capital Research Limi,16-May-19,65402,AOS,AO Smith Corp
1483,Quintessential Capital,3-Dec-18,18221,APHA,Aphria Inc.
59,Citron Research,13-Jan-09,81138,APOL,Apollo Education Group Inc
123,Asensio,20-Aug-10,81138,APOL,Apollo Education Group Inc
925,Long-Short Value,5-Jan-16,81138,APOL,Apollo Education Group Inc
62,Citron Research,4-Mar-09,81138,APOL,APOLLO GROUP INC
261,Bradley Safalow,15-Dec-11,81138,APOL,APOLLO GROUP INC
1447,Hindenburg Research,4-Sep-18,17133,AMEH,Apollo Medical Holdings Inc
869,The Pump Stopper,29-Oct-15,15057,APDN,APPLIED DNA SCIENCES INC
1718,Biotech Research Partne,1-Jul-20,18644,APLT,Applied Therapeutics Inc
1722,Anon APLT,22-Jul-20,18644,APLT,Applied Therapeutics Inc
1518,White Diamond Research,21-Feb-19,89891,APYX,Apyx Medical Corporation
1227,The Friendly Bear,20-Apr-17,15493,AQMS,Aqua Metals Inc
806,The Emperor Has No Clot,10-Aug-15,14535,AQXP,AQUINOX PHARMACEUTICALS INC
624,Stanphyl Capital,22-Sep-14,12411,ABUS,Arbutus Biopharma Corp
1482,ShadowFall Capital & Re,3-Dec-18,18044,ARDS,Arcadis N.V.
627,Phase Five Research,29-Sep-14,13918,ARCT,Arcturus Therapeutics Ltd
565,The Pump Stopper,6-Jun-14,88421,ARNA,ARENA PHARMACEUTICALS INC
1740,Egerton Capital,10-Sep-20,14714,ANET,Arista Networks
688,Lakewood Capital Manage,30-Jan-15,14714,ANET,ARISTA NETWORKS INC
35,Citron Research,20-Dec-07,83113,ARTC,ARTHROCARE CORP
36,Citron Research,26-Dec-07,83113,ARTC,ARTHROCARE CORP
37,Citron Research,8-Jan-08,83113,ARTC,ARTHROCARE CORP
956,The Street Sweeper,26-Feb-16,76908,ASXC,"Asensus Surgical, Inc."
1320,White Diamond Research,1-Nov-17,76908,ASXC,"Asensus Surgical, Inc."
325,Ben Axler,12-Nov-12,87752,ASIA,ASIAINFO LINKAGE INC
492,Long-Short Value,24-Dec-13,80957,AZPN,Aspen Technology Inc.
1393,"Greenlight Capital, Inc",23-Apr-18,90120,AGO,Assured Guaranty Ltd.
768,Alpha Exposure,18-May-15,14950,AST,ASTERIAS BIOTHERAPEUTICS INC
545,David Einhorn,5-May-14,92296,ATHN,ATHENAHEALTH INC
587,Quoth the Raven,17-Jul-14,92296,ATHN,athenahealth Inc.
955,Long-Short Value,25-Feb-16,92296,ATHN,athenahealth Inc.
1621,Viceroy Research,22-Oct-19,16777,ATNX,Athenex Inc
1307,Alpha Exposure,10-Oct-17,92456,ATHX,Athersys Inc.
1681,Alpha Exposure,2-Apr-20,92456,ATHX,Athersys Inc.
1735,White Diamond Research,26-Aug-20,16250,ATOM,Atomera Inc
1595,Culper Research,5-Sep-19,90856,ATRC,AtriCure Inc.
1751,Kerrisdale Capital Mana,30-Sep-20,90856,ATRC,AtriCure Inc.
309,GeoInvesting (FG Alpha,10-Sep-12,13402,ADNC,Audience Inc.
1743,Mariner Research,14-Sep-20,18098,AEYE,AudioEye Inc
1340,The Street Sweeper,12-Dec-17,84302,DPW,"Ault Global Holdings, Inc."
1633,Night Market Research,19-Nov-19,18151,ACB,Aurora Cannabis Inc.
155,The Forensic Factor,1-Feb-11,93075,AUTC,AUTOCHINA INTERNATIONAL LTD
1278,Robert Chapman,17-Aug-17,44644,ADP,Automatic Data Processing Inc.
1056,Dialectic Capital Manag,9-Aug-16,76282,AN,AutoNation Inc.
198,Martin Shkreli,31-May-11,76383,AVNR,AVANIR PHARMACEUTICLAS INC
445,Gravity Research,11-Sep-13,76383,AVNR,AVANIR PHARMACEUTICLAS INC
1764,Spruce Point Capital Ma,10-Nov-20,44601,AVY,Avery Dennison Corporation
1083,Biotech Beats,31-Aug-16,15934,AVXS,AveXis
1137,Mako Research,16-Nov-16,15934,AVXS,AveXis Inc
1155,Citron Research,14-Dec-16,15934,AVXS,AveXis Inc
790,Copperfield Research,24-Jun-15,78955,AVID,AVID TECHNOLOGY INC
1096,Jay Yoon,13-Sep-16,78955,AVID,Avid Technology Inc.
1330,Cannell Capital LLC,27-Nov-17,78955,AVID,Avid Technology Inc.
1496,Seligman Investments,18-Dec-18,10966,AXGN,AxoGen Inc.
1314,Aparecium Research,19-Oct-17,89031,AAXN,Axon Enterprise Inc.
1479,Anson Funds,3-Dec-18,15486,AXON,Axon Enterprise Inc.
1487,Anson Funds,3-Dec-18,89031,AAXN,Axon Enterprise Inc.
663,Spotlight Research (for,2-Dec-14,90634,AX,"Axos Financial, Inc."
859,Marcus Aurelius Value,20-Oct-15,90634,AX,"Axos Financial, Inc."
870,Real Talk Investments,29-Oct-15,90634,AX,"Axos Financial, Inc."
1220,Marc Cohodes,6-Apr-17,90634,AX,"Axos Financial, Inc."
1499,Edward Vranic,10-Jan-19,15831,AXSM,Axsome Therapeutics Inc
523,Greenwich Research Grou,19-Mar-14,90634,BOFI,B OF I HOLDING INC
533,Kerrisdale Capital Mana,3-Apr-14,90634,BOFI,B OF I HOLDING INC
584,Citron Research,8-Jul-14,90634,BOFI,B OF I HOLDING INC
662,Forensic Research Analy,2-Dec-14,90634,BOFI,B OF I HOLDING INC
826,The Friendly Bear,28-Aug-15,90634,BOFI,B OF I HOLDING INC
703,Reid D. Notes,1-Mar-15,75622,BPT,B P PRUDHOE BAY ROYALTY TRUST
1462,The Boatman Capital Res,14-Oct-18,93110,BAB,Babcock International Group Plc
877,The Street Sweeper,3-Nov-15,53110,BMI,BADGER METER INC
337,Richard Pearson,9-Dec-12,90857,BIDU,BAIDU INC
721,GeoInvesting (FG Alpha,26-Mar-15,90857,BIDU,Baidu Inc
1129,GEO Investing,4-Nov-16,90857,BIDU,Baidu Inc
701,The Street Sweeper,19-Feb-15,82555,BLDP,BALLARD POWER SYSTEMS INC
1354,Spruce Point Capital,25-Jan-18,82555,BLDP,Ballard Power Systems Inc
702,White Diamond Research,20-Feb-15,82555,BLDP.,Ballard Power Systems Inc.
1117,Marcus Aurelius Value,18-Oct-16,89482,BANC,"Banc Of California, Inc."
278,Kynikos Associates,11-Apr-12,84386,SAN,BANCO SANTANDER CHILE NEW
276,Kynikos Associates (Jim,11-Apr-12,75152,BNC.L,Banco Santander S.A. (Spain)
290,Bronte Capital,26-May-12,75152,BNC.L,Banco Santander S.A. (Spain)
1005,Muddy Waters Research,4-May-16,85198,OZRK,Bank OZK
120,Whitney Tilson,12-Aug-10,79667,BKS,BARNES & NOBLE INC
620,Copperfield Research,16-Sep-14,79249,BBSI,BARRETT BUSINESS SERVICES INC
42,Citron Research,7-Apr-08,91268,BWTR,BASIN WATER INC
553,Kynikos Associates (Jim,15-May-14,80307,BHC.T,Bausch Health Companies Inc.
845,Xuhua Zhou,28-Sep-15,80307,BHC.T,Bausch Health Companies Inc.
968,Krensavage Asset Manage,15-Mar-16,80307,BHC.T,Bausch Health Companies Inc.
1046,Raging Capital Manageme,14-Jul-16,80307,BHC.T,Bausch Health Companies Inc.
292,Ben Axler,14-Jun-12,13261,BV,BAZAARVOICE INC
861,The Street Sweeper,22-Oct-15,13556,TRNX,"BBHC, Inc."
1592,J Capital Research Limi,5-Sep-19,15936,BGNE,BeiGene Ltd
1118,Real Talk Investments,19-Oct-16,14149,BNFT,"Benefitfocus, Inc."
1286,Richard Pearson,11-Sep-17,13794,BFYT,"Benefytt Technologies, Inc."
1299,The Friendly Bear,28-Sep-17,13794,BFYT,"Benefytt Technologies, Inc."
1473,Marcus Aurelius Value,27-Nov-18,13794,BFYT,"Benefytt Technologies, Inc."
34,Citron Research,27-Nov-07,92088,BIDZ,BIDZ COM INC
1166,Long-Short Value,4-Jan-17,89413,BGFV,Big 5 Sporting Goods Corporation
250,The Street Sweeper,1-Nov-11,10659,BRLI,BIO REFERENCE LABORATORIES INC
365,The Street Sweeper,27-Feb-13,10659,BRLI,BIO REFERENCE LABORATORIES INC
564,The Street Sweeper,4-Jun-14,10659,BRLI,BIO REFERENCE LABORATORIES INC
666,The GeoTeam,10-Dec-14,10659,BRLI,BIO REFERENCE LABORATORIES INC
1523,Fuzzy Panda,8-Mar-19,89445,BDSI,BioDelivery Sciences Internation
743,Hayman Capital Manageme,22-Apr-15,76841,BIIB,BIOGEN INC
432,Richard Pearson,14-Aug-13,78071,BIOL,BIOLASE INC
1572,Quintessential Capital,23-Jul-19,88182,ON,BIO-ON spa
986,The Street Sweeper,26-Apr-16,14536,BPTH,"Bio-Path Holdings, Inc."
1555,White Diamond Research,29-May-19,18103,BSGM,"BioSig Technologies, Inc."
1580,Night Market Research,1-Aug-19,18103,BSGM,"BioSig Technologies, Inc."
277,Martin Shkreli,11-Apr-12,77393,BTX,BIOTIME INC
1186,Newbrook Capital,9-Feb-17,90276,BLKB,Blackbaud Inc.
1731,Culper Research,19-Aug-20,17313,BLNK,Blink Charging Co
1771,Citron Research,23-Nov-20,17313,BLNK,Blink Charging Co
1604,Hindenburg Research,17-Sep-19,17949,BE,Bloom Energy Corp
510,Gotham City Research,18-Feb-14,86544,BCOR,BLUCORA INC
640,The Pump Stopper,21-Oct-14,14861,BBLU,BLUE EARTH INC
78,Bradley Safalow,25-Jun-09,90187,NILE,BLUE NILE INC
659,The Street Sweeper,20-Nov-14,90187,NILE,BLUE NILE INC
848,The Street Sweeper,8-Oct-15,12798,WIFI,BOINGO WIRELESS INC
816,Jay Yoon,19-Aug-15,12798,WIFI,Boingo Wireless Inc.
364,Prescience Point,26-Feb-13,92227,BDBD,BOULDER BRANDS INC
366,Spruce Point Capital Ma,5-Mar-13,92227,BDBD,Boulder Brands Inc.
966,Alpha Exposure,14-Mar-16,75622,BPT,BP Prudhoe Bay Royalty Trust
64,Bradley Safalow,14-Apr-09,17961,BGG,BRIGGS & STRATTON CORP
91,Bradley Safalow,19-Oct-09,17961,BGG,BRIGGS & STRATTON CORP
106,Bradley Safalow,19-Apr-10,17961,BGG,BRIGGS & STRATTON CORP
810,Hayman Capital Manageme,13-Aug-15,19393,BMY,BRISTOL MYERS SQUIBB CO
1050,MOX Reports,22-Jul-16,59089,BRS,Bristow Group
1008,Jay Yoon,10-May-16,59089,BRSWQ,Bristow Group Inc (pre-merger)
1051,Richard Pearson,22-Jul-16,59089,BRSWQ,Bristow Group Inc (pre-merger)
282,Kerrisdale Capital Mana,25-Apr-12,83630,BVSN,BROADVISION INC
1054,The Street Sweeper,5-Aug-16,92917,BWEN,Broadwind Energy Inc.
330,Dialectic Capital,21-Nov-12,85259,BAM,BROOKFIELD ASSET MANAGEMENT INC
1737,Dalrymple Finance,7-Sep-20,79129,BPYU,Brookfield Property REIT Inc
739,White Diamond Research,15-Apr-15,90720,BLDR,Builders FirstSource Inc.
1128,Spruce Point Capital Ma,3-Nov-16,14182,BURL,"Burlington Stores, Inc."
440,Alpha Exposure,29-Aug-13,86290,CVV,C V D EQUIPMENT CORP
613,Gotham Investing,28-Aug-14,90200,CAB,CABELAS INC
742,The Pump Stopper,21-Apr-15,85570,CDZI,CADIZ INC
850,The GeoTeam,8-Oct-15,85570,CDZI,CADIZ INC
1092,Cable Car Capital,12-Sep-16,85570,CDZI,Cadiz Inc.
1120,Cable Car Capital LLC,19-Oct-16,85570,CDZI,Cadiz Inc.
1258,Viceroy Research,14-Jun-17,13321,CSTE,Caesarstone Ltd.
817,Ben Axler,19-Aug-15,13321,CSTE,CAESARSTONE SDOT YAM LTD
1596,Sleuth Investor,9-Sep-19,89447,CVGW,Calavo Growers Inc
791,BlueMountain Capital Ma,25-Jun-15,15029,CRC,CALIFORNIA RESOURCES CORP
1384,FFJ,11-Apr-18,79777,CBL,Callidus Capital Corp
945,Newbrook Capital,10-Feb-16,20598,CALM,Cal-Maine Foods Inc.
227,Ben Axler,15-Aug-11,10223,CIS,CAMELOT INFORMATION SYSTEMS INC
1663,Marcus Aurelius Value,20-Feb-20,19065,CAN,Canaan Inc.
1702,White Diamond Research,14-May-20,19065,CAN,Canaan Inc.
1150,FFJ,12-Dec-16,84181,CNI,Canadian National Railway Co.
371,Infitialis,2-Apr-13,89125,CP,CANADIAN PACIFIC RAILWAY LTD
1355,The Street Sweeper,29-Jan-18,14272,CANF,Can-Fite BioPharma Ltd
927,Long-Short Value,5-Jan-16,91605,CPLA,Capella Education Company
1356,Viceroy Research,30-Jan-18,93062,CPI,Capitec Bank Holdings Limited
1403,White Diamond,1-May-18,88332,CPST,Capstone Turbine Corp
800,Forensic Research Analy,29-Jul-15,83366,CRR,CARBO CERAMICS INC
801,Spotlight Research (for,29-Jul-15,83366,CRRTQ,Carbo Ceramics Inc.
559,Kerrisdale Capital Mana,27-May-14,92457,CATM,CARDTRONICS INC
1554,Philadelphia Financial,28-May-19,92457,CATM,Cardtronics Inc
1423,Batman Research,13-Jun-18,14378,CRCM,Care Com In
1208,The Street Sweeper,16-Mar-17,14378,CRCM,"Care.com, Inc."
1318,Batman Research,30-Oct-17,14378,CRCM,"Care.com, Inc."
1567,Kerrisdale Capital Mana,16-Jul-19,14797,CDNA,Caredx Inc
1480,Kerrisdale Capital Mana,3-Dec-18,16967,CARG,Cargurus Inc
1058,Dialectic Capital Manag,9-Aug-16,89508,KMX,CarMax Inc
1201,Kynikos Associates (Jim,1-Mar-17,89508,KMX,CarMax Inc
1279,Copperfield Research,18-Aug-17,16655,CVNA,Carvana Co
1515,Spruce Point Capital Ma,12-Feb-19,16655,CVNA,Carvana Co
1511,Advantage Investor,7-Feb-19,16655,CVNA,Carvana Co.
218,Martin Shkreli,25-Jul-11,21726,CASC,"Cascadian Therapeutics, Inc."
1616,Whisper Reports LLC,10-Oct-19,85464,CWST,Casella Waste Systems Inc.
1463,Culper Research,15-Oct-18,14334,CTT,Catchmark Timber
420,Kynikos Associates,17-Jul-13,18542,CAT,CATERPILLAR INC
1003,"Greenlight Capital, Inc",4-May-16,18542,CAT,Caterpillar Inc.
1164,Long-Short Value,4-Jan-17,18542,CAT,Caterpillar Inc.
1780,J Capital Research Limi,18-Dec-20,91269,CBAT,CBAK Energy Technology Inc.
79,Citron Research,7-Jul-09,90966,CBEY,CBEYOND INC
1188,Spruce Point Capital Ma,13-Feb-17,11499,CECE,CECO Environmental Corp.
1218,Prescience Point,5-Apr-17,80113,CGI,Celadon Group
1043,Jay Yoon,5-Jul-16,80113,CGIPQ,Celadon Group Inc.
957,The Street Sweeper,29-Feb-16,14305,CPXX,"Celator Pharmaceuticals, Inc."
485,Ikarian Point Research,11-Dec-13,11552,CELG,CELGENE CORP
744,Hayman Capital Manageme,23-Apr-15,11552,CELG,CELGENE CORP
733,The Pump Stopper,7-Apr-15,14693,CBMG,CELLULAR BIOMEDICINE GROUP INC
842,Melissa Davis,25-Sep-15,14693,CBMG,CELLULAR BIOMEDICINE GROUP INC
1536,The Street Sweeper,24-Apr-19,44813,CVM,Cel-Sci Corporation
405,Alpha Exposure,11-Jun-13,88208,CLSN,CELSION CORP
408,Alpha Exposure,13-Jun-13,88208,CLSN,CELSION CORP
1756,Grizzly Research LLC,9-Oct-20,93263,CELH,Celsius Holdings Inc
1194,Richard Pearson,21-Feb-17,15417,CETX,Cemtrex Inc.
1747,The Friendly Bear,22-Sep-20,18915,CRNC,Cerence Inc
498,Reid D. Notes,15-Jan-14,86372,GIB,CGI Inc
773,The Street Sweeper,21-May-15,13455,HOTR,CHANTICLEER HOLDINGS INC
782,Bleecker Street Researc,8-Jun-15,13455,HOTR,CHANTICLEER HOLDINGS INC
595,The GeoTeam,31-Jul-14,14618,CMCM,CHEETAH MOBILE INC
958,Alecto Research,29-Feb-16,14618,CMCM,Cheetah Mobile Inc.
1317,Prescience Point Capita,26-Oct-17,14618,CMCM,Cheetah Mobile Inc.
1133,Copperfield Research,14-Nov-16,14273,CHGG,"Chegg, Inc."
1527,Citron Research,22-Mar-19,14273,CHGG,"Chegg, Inc."
391,Citron Research,10-May-13,64194,CHE,CHEMED CORP NEW
853,FourWorld Capital Manag,9-Oct-15,15398,CC,Chemours Co/The
1022,Citron Research,2-Jun-16,15398,CC,Chemours Co/The
834,Kynikos Associates,9-Sep-15,84723,LNG,CHENIERE ENERGY INC
1568,Citron Research,17-Jul-19,18727,CHWY,Chewy Inc.
571,Prescience Point,17-Jun-14,84651,CBI,CHICAGO BRIDGE & IRON CO N V
1366,Hindenburg Research,14-Feb-18,16883,CSSE,Chicken Soup for the Soul Entert
157,John Hempton,4-Feb-11,93038,CAGC,CHINA AGRITECH INC
759,GeoInvesting (FG Alpha,7-May-15,92936,CALI,China Auto Logistics Inc.
335,Richard Pearson,3-Dec-12,91269,CBAK,CHINA B A K BATTERY INC
588,The GeoTeam,22-Jul-14,91269,CBAK,CHINA B A K BATTERY INC
1450,Bronte Capital,5-Sep-18,93189,CBPO,China Biologic Products Inc
